t x
0.390000 -0.556869
0.380000 -0.558351
0.370000 -0.560095
0.360000 -0.562142
0.350000 -0.564543
0.340000 -0.567352
0.330000 -0.570634
0.320000 -0.574460
0.310000 -0.578911
0.300000 -0.584077
0.290000 -0.590056
0.280000 -0.596954
0.270000 -0.604879
0.260000 -0.613941
0.250000 -0.624241
0.240000 -0.635861
0.230000 -0.648852
0.220000 -0.663215
0.210000 -0.678894
0.200000 -0.695757
0.190000 -0.713602
0.180000 -0.732166
0.170000 -0.751155
0.160000 -0.770271
0.150000 -0.789248
0.140000 -0.807871
0.130000 -0.825986
0.120000 -0.843485
0.110000 -0.860298
0.100000 -0.876368
0.090000 -0.891646
0.080000 -0.906081
0.070000 -0.919616
0.060000 -0.932186
0.050000 -0.943710
0.040000 -0.954076
0.030000 -0.963120
0.020000 -0.970585
0.010000 -0.976070
0.000000 -0.979041
nan nan
1.000000 -0.318878
0.990000 -0.318878
0.980000 -0.318878
0.970000 -0.318878
0.960000 -0.318878
0.950000 -0.318878
0.940000 -0.318878
0.930000 -0.318878
0.920000 -0.318878
0.910000 -0.318878
0.900000 -0.318878
0.890000 -0.318879
0.880000 -0.318879
0.870000 -0.318879
0.860000 -0.318879
0.850000 -0.318879
0.840000 -0.318879
0.830000 -0.318880
0.820000 -0.318880
0.810000 -0.318880
0.800000 -0.318881
0.790000 -0.318881
0.780000 -0.318882
0.770000 -0.318883
0.760000 -0.318883
0.750000 -0.318884
0.740000 -0.318886
0.730000 -0.318887
0.720000 -0.318889
0.710000 -0.318891
0.700000 -0.318893
0.690000 -0.318896
0.680000 -0.318900
0.670000 -0.318904
0.660000 -0.318909
0.650000 -0.318916
0.640000 -0.318923
0.630000 -0.318933
0.620000 -0.318944
0.610000 -0.318958
0.600000 -0.318974
0.590000 -0.318995
0.580000 -0.319020
0.570000 -0.319050
0.560000 -0.319086
0.550000 -0.319131
0.540000 -0.319184
0.530000 -0.319250
0.520000 -0.319328
0.510000 -0.319424
0.500000 -0.319539
0.490000 -0.319677
0.480000 -0.319844
0.470000 -0.320044
0.460000 -0.320283
0.450000 -0.320570
0.440000 -0.320913
0.430000 -0.321322
0.420000 -0.321809
0.410000 -0.322388
0.400000 -0.323076
0.390000 -0.323893
0.380000 -0.324861
0.370000 -0.326007
0.360000 -0.327363
0.350000 -0.328966
0.340000 -0.330861
0.330000 -0.333098
0.320000 -0.335741
0.310000 -0.338862
0.300000 -0.342547
0.290000 -0.346900
0.280000 -0.352043
0.270000 -0.358120
0.260000 -0.365302
0.250000 -0.373785
0.240000 -0.383796
0.230000 -0.395583
0.220000 -0.409411
0.210000 -0.425533
0.200000 -0.444157
0.190000 -0.465389
0.180000 -0.489179
0.170000 -0.515273
0.160000 -0.543222
0.150000 -0.572443
0.140000 -0.602339
0.130000 -0.632398
0.120000 -0.662250
0.110000 -0.691666
0.100000 -0.720501
0.090000 -0.748648
0.080000 -0.776001
0.070000 -0.802435
0.060000 -0.827790
0.050000 -0.851848
0.040000 -0.874289
0.030000 -0.894617
0.020000 -0.912030
0.010000 -0.925262
0.000000 -0.932608
nan nan
1.000000 -0.104620
0.990000 -0.104620
0.980000 -0.104620
0.970000 -0.104620
0.960000 -0.104620
0.950000 -0.104620
0.940000 -0.104620
0.930000 -0.104620
0.920000 -0.104620
0.910000 -0.104620
0.900000 -0.104620
0.890000 -0.104620
0.880000 -0.104620
0.870000 -0.104620
0.860000 -0.104620
0.850000 -0.104620
0.840000 -0.104620
0.830000 -0.104621
0.820000 -0.104621
0.810000 -0.104621
0.800000 -0.104621
0.790000 -0.104621
0.780000 -0.104621
0.770000 -0.104622
0.760000 -0.104622
0.750000 -0.104622
0.740000 -0.104623
0.730000 -0.104623
0.720000 -0.104624
0.710000 -0.104624
0.700000 -0.104625
0.690000 -0.104626
0.680000 -0.104627
0.670000 -0.104629
0.660000 -0.104630
0.650000 -0.104633
0.640000 -0.104635
0.630000 -0.104638
0.620000 -0.104642
0.610000 -0.104647
0.600000 -0.104652
0.590000 -0.104659
0.580000 -0.104667
0.570000 -0.104678
0.560000 -0.104690
0.550000 -0.104705
0.540000 -0.104723
0.530000 -0.104745
0.520000 -0.104772
0.510000 -0.104804
0.500000 -0.104843
0.490000 -0.104890
0.480000 -0.104946
0.470000 -0.105014
0.460000 -0.105096
0.450000 -0.105194
0.440000 -0.105311
0.430000 -0.105450
0.420000 -0.105617
0.410000 -0.105816
0.400000 -0.106052
0.390000 -0.106334
0.380000 -0.106668
0.370000 -0.107065
0.360000 -0.107537
0.350000 -0.108096
0.340000 -0.108760
0.330000 -0.109549
0.320000 -0.110486
0.310000 -0.111601
0.300000 -0.112930
0.290000 -0.114516
0.280000 -0.116414
0.270000 -0.118694
0.260000 -0.121440
0.250000 -0.124765
0.240000 -0.128811
0.230000 -0.133765
0.220000 -0.139874
0.210000 -0.147466
0.200000 -0.156980
0.190000 -0.169004
0.180000 -0.184306
0.170000 -0.203847
0.160000 -0.228694
0.150000 -0.259736
0.140000 -0.297166
0.130000 -0.340018
0.120000 -0.386385
0.110000 -0.434308
0.100000 -0.482478
0.090000 -0.530259
0.080000 -0.577340
0.070000 -0.623474
0.060000 -0.668354
0.050000 -0.711555
0.040000 -0.752437
0.030000 -0.789997
0.020000 -0.822603
0.010000 -0.847666
0.000000 -0.861694
nan nan
1.000000 0.105394
0.990000 0.105394
0.980000 0.105394
0.970000 0.105394
0.960000 0.105394
0.950000 0.105394
0.940000 0.105394
0.930000 0.105394
0.920000 0.105394
0.910000 0.105394
0.900000 0.105394
0.890000 0.105394
0.880000 0.105394
0.870000 0.105394
0.860000 0.105394
0.850000 0.105394
0.840000 0.105394
0.830000 0.105394
0.820000 0.105395
0.810000 0.105395
0.800000 0.105395
0.790000 0.105395
0.780000 0.105395
0.770000 0.105395
0.760000 0.105396
0.750000 0.105396
0.740000 0.105396
0.730000 0.105397
0.720000 0.105397
0.710000 0.105398
0.700000 0.105399
0.690000 0.105400
0.680000 0.105401
0.670000 0.105403
0.660000 0.105404
0.650000 0.105407
0.640000 0.105409
0.630000 0.105412
0.620000 0.105416
0.610000 0.105421
0.600000 0.105426
0.590000 0.105433
0.580000 0.105442
0.570000 0.105452
0.560000 0.105464
0.550000 0.105479
0.540000 0.105498
0.530000 0.105520
0.520000 0.105547
0.510000 0.105579
0.500000 0.105618
0.490000 0.105666
0.480000 0.105723
0.470000 0.105791
0.460000 0.105873
0.450000 0.105972
0.440000 0.106090
0.430000 0.106230
0.420000 0.106398
0.410000 0.106599
0.400000 0.106837
0.390000 0.107120
0.380000 0.107457
0.370000 0.107857
0.360000 0.108332
0.350000 0.108895
0.340000 0.109564
0.330000 0.110359
0.320000 0.111303
0.310000 0.112426
0.300000 0.113764
0.290000 0.115362
0.280000 0.117274
0.270000 0.119569
0.260000 0.122335
0.250000 0.125684
0.240000 0.129758
0.230000 0.134746
0.220000 0.140897
0.210000 0.148539
0.200000 0.158114
0.190000 0.170211
0.180000 0.185599
0.170000 0.205236
0.160000 0.230181
0.150000 0.261306
0.140000 0.298780
0.130000 0.341621
0.120000 0.387925
0.110000 0.435754
0.100000 0.483819
0.090000 0.531489
0.080000 0.578459
0.070000 0.624482
0.060000 0.669253
0.050000 0.712345
0.040000 0.753123
0.030000 0.790587
0.020000 0.823107
0.010000 0.848103
0.000000 0.862093
nan nan
1.000000 0.322471
0.990000 0.322471
0.980000 0.322471
0.970000 0.322471
0.960000 0.322471
0.950000 0.322471
0.940000 0.322471
0.930000 0.322471
0.920000 0.322471
0.910000 0.322471
0.900000 0.322471
0.890000 0.322472
0.880000 0.322472
0.870000 0.322472
0.860000 0.322472
0.850000 0.322472
0.840000 0.322472
0.830000 0.322473
0.820000 0.322473
0.810000 0.322473
0.800000 0.322474
0.790000 0.322474
0.780000 0.322475
0.770000 0.322476
0.760000 0.322476
0.750000 0.322477
0.740000 0.322479
0.730000 0.322480
0.720000 0.322482
0.710000 0.322484
0.700000 0.322486
0.690000 0.322489
0.680000 0.322493
0.670000 0.322497
0.660000 0.322503
0.650000 0.322509
0.640000 0.322517
0.630000 0.322526
0.620000 0.322538
0.610000 0.322552
0.600000 0.322569
0.590000 0.322589
0.580000 0.322614
0.570000 0.322644
0.560000 0.322681
0.550000 0.322726
0.540000 0.322781
0.530000 0.322847
0.520000 0.322926
0.510000 0.323023
0.500000 0.323139
0.490000 0.323279
0.480000 0.323447
0.470000 0.323649
0.460000 0.323891
0.450000 0.324181
0.440000 0.324527
0.430000 0.324940
0.420000 0.325432
0.410000 0.326017
0.400000 0.326712
0.390000 0.327537
0.380000 0.328515
0.370000 0.329672
0.360000 0.331042
0.350000 0.332660
0.340000 0.334573
0.330000 0.336832
0.320000 0.339499
0.310000 0.342647
0.300000 0.346365
0.290000 0.350756
0.280000 0.355942
0.270000 0.362067
0.260000 0.369302
0.250000 0.377844
0.240000 0.387917
0.230000 0.399769
0.220000 0.413658
0.210000 0.429833
0.200000 0.448493
0.190000 0.469734
0.180000 0.493495
0.170000 0.519516
0.160000 0.547345
0.150000 0.576407
0.140000 0.606110
0.130000 0.635956
0.120000 0.665584
0.110000 0.694768
0.100000 0.723368
0.090000 0.751279
0.080000 0.778394
0.070000 0.804591
0.060000 0.829711
0.050000 0.853538
0.040000 0.875757
0.030000 0.895877
0.020000 0.913107
0.010000 0.926196
0.000000 0.933462
nan nan
1.000000 0.552285
0.990000 0.552285
0.980000 0.552285
0.970000 0.552285
0.960000 0.552285
0.950000 0.552285
0.940000 0.552285
0.930000 0.552285
0.920000 0.552285
0.910000 0.552285
0.900000 0.552285
0.890000 0.552285
0.880000 0.552286
0.870000 0.552286
0.860000 0.552286
0.850000 0.552286
0.840000 0.552287
0.830000 0.552287
0.820000 0.552288
0.810000 0.552288
0.800000 0.552289
0.790000 0.552290
0.780000 0.552291
0.770000 0.552292
0.760000 0.552294
0.750000 0.552295
0.740000 0.552297
0.730000 0.552300
0.720000 0.552303
0.710000 0.552306
0.700000 0.552310
0.690000 0.552315
0.680000 0.552321
0.670000 0.552329
0.660000 0.552337
0.650000 0.552348
0.640000 0.552360
0.630000 0.552376
0.620000 0.552395
0.610000 0.552417
0.600000 0.552445
0.590000 0.552478
0.580000 0.552518
0.570000 0.552567
0.560000 0.552627
0.550000 0.552699
0.540000 0.552786
0.530000 0.552891
0.520000 0.553019
0.510000 0.553172
0.500000 0.553356
0.490000 0.553578
0.480000 0.553844
0.470000 0.554163
0.460000 0.554544
0.450000 0.554998
0.440000 0.555540
0.430000 0.556183
0.420000 0.556947
0.410000 0.557852
0.400000 0.558922
0.390000 0.560185
0.380000 0.561673
0.370000 0.563423
0.360000 0.565478
0.350000 0.567886
0.340000 0.570705
0.330000 0.573997
0.320000 0.577833
0.310000 0.582296
0.300000 0.587473
0.290000 0.593464
0.280000 0.600372
0.270000 0.608305
0.260000 0.617373
0.250000 0.627673
0.240000 0.639285
0.230000 0.652257
0.220000 0.666591
0.210000 0.682223
0.200000 0.699022
0.190000 0.716785
0.180000 0.735250
0.170000 0.754123
0.160000 0.773111
0.150000 0.791948
0.140000 0.810426
0.130000 0.828390
0.120000 0.845735
0.110000 0.862391
0.100000 0.878303
0.090000 0.893421
0.080000 0.907696
0.070000 0.921071
0.060000 0.933482
0.050000 0.944850
0.040000 0.955067
0.030000 0.963971
0.020000 0.971311
0.010000 0.976701
0.000000 0.979618
nan nan
1.000000 0.813721
0.990000 0.813721
0.980000 0.813721
0.970000 0.813721
0.960000 0.813721
0.950000 0.813721
0.940000 0.813722
0.930000 0.813722
0.920000 0.813722
0.910000 0.813722
0.900000 0.813722
0.890000 0.813722
0.880000 0.813723
0.870000 0.813723
0.860000 0.813723
0.850000 0.813724
0.840000 0.813724
0.830000 0.813725
0.820000 0.813726
0.810000 0.813727
0.800000 0.813728
0.790000 0.813729
0.780000 0.813731
0.770000 0.813732
0.760000 0.813734
0.750000 0.813737
0.740000 0.813740
0.730000 0.813743
0.720000 0.813747
0.710000 0.813752
0.700000 0.813758
0.690000 0.813765
0.680000 0.813773
0.670000 0.813783
0.660000 0.813795
0.650000 0.813809
0.640000 0.813827
0.630000 0.813847
0.620000 0.813872
0.610000 0.813903
0.600000 0.813939
0.590000 0.813983
0.580000 0.814037
0.570000 0.814101
0.560000 0.814179
0.550000 0.814272
0.540000 0.814385
0.530000 0.814521
0.520000 0.814685
0.510000 0.814881
0.500000 0.815116
0.490000 0.815397
0.480000 0.815733
0.470000 0.816133
0.460000 0.816609
0.450000 0.817173
0.440000 0.817841
0.430000 0.818631
0.420000 0.819561
0.410000 0.820654
0.400000 0.821935
0.390000 0.823433
0.380000 0.825179
0.370000 0.827209
0.360000 0.829561
0.350000 0.832278
0.340000 0.835403
0.330000 0.838986
0.320000 0.843073
0.310000 0.847715
0.300000 0.852956
0.290000 0.858838
0.280000 0.865392
0.270000 0.872635
0.260000 0.880568
0.250000 0.889164
0.240000 0.898371
0.230000 0.908103
0.220000 0.918244
0.210000 0.928649
0.200000 0.939153
0.190000 0.949578
0.180000 0.959752
0.170000 0.969512
0.160000 0.978723
0.150000 0.987276
0.140000 0.995092
0.130000 1.002113
0.120000 1.008305
0.110000 1.013639
0.100000 1.018100
0.090000 1.021676
0.080000 1.024363
0.070000 1.026169
0.060000 1.027114
0.050000 1.027241
0.040000 1.026627
0.030000 1.025411
0.020000 1.023829
0.010000 1.022270
0.000000 1.021264
nan nan
1.000000 1.149583
0.990000 1.149583
0.980000 1.149584
0.970000 1.149584
0.960000 1.149584
0.950000 1.149584
0.940000 1.149584
0.930000 1.149584
0.920000 1.149584
0.910000 1.149585
0.900000 1.149585
0.890000 1.149585
0.880000 1.149586
0.870000 1.149586
0.860000 1.149587
0.850000 1.149587
0.840000 1.149588
0.830000 1.149589
0.820000 1.149590
0.810000 1.149591
0.800000 1.149593
0.790000 1.149594
0.780000 1.149596
0.770000 1.149599
0.760000 1.149602
0.750000 1.149605
0.740000 1.149609
0.730000 1.149613
0.720000 1.149619
0.710000 1.149625
0.700000 1.149632
0.690000 1.149641
0.680000 1.149651
0.670000 1.149664
0.660000 1.149678
0.650000 1.149695
0.640000 1.149716
0.630000 1.149740
0.620000 1.149769
0.610000 1.149804
0.600000 1.149846
0.590000 1.149895
0.580000 1.149954
0.570000 1.150025
0.560000 1.150109
0.550000 1.150210
0.540000 1.150330
0.530000 1.150473
0.520000 1.150643
0.510000 1.150845
0.500000 1.151085
0.490000 1.151368
0.480000 1.151702
0.470000 1.152095
0.460000 1.152557
0.450000 1.153097
0.440000 1.153728
0.430000 1.154462
0.420000 1.155312
0.410000 1.156293
0.400000 1.157420
0.390000 1.158710
0.380000 1.160178
0.370000 1.161840
0.360000 1.163710
0.350000 1.165801
0.340000 1.168122
0.330000 1.170677
0.320000 1.173464
0.310000 1.176473
0.300000 1.179686
0.290000 1.183069
0.280000 1.186578
0.270000 1.190154
0.260000 1.193724
0.250000 1.197198
0.240000 1.200477
0.230000 1.203451
0.220000 1.206005
0.210000 1.208025
0.200000 1.209399
0.190000 1.210028
0.180000 1.209824
0.170000 1.208716
0.160000 1.206649
0.150000 1.203583
0.140000 1.199495
0.130000 1.194372
0.120000 1.188208
0.110000 1.181013
0.100000 1.172801
0.090000 1.163604
0.080000 1.153469
0.070000 1.142473
0.060000 1.130729
0.050000 1.118415
0.040000 1.105817
0.030000 1.093401
0.020000 1.081946
0.010000 1.072698
0.000000 1.067350
nan nan
1.000000 1.732156
0.990000 1.732156
0.980000 1.732156
0.970000 1.732156
0.960000 1.732157
0.950000 1.732157
0.940000 1.732157
0.930000 1.732157
0.920000 1.732157
0.910000 1.732158
0.900000 1.732158
0.890000 1.732159
0.880000 1.732159
0.870000 1.732160
0.860000 1.732161
0.850000 1.732162
0.840000 1.732163
0.830000 1.732164
0.820000 1.732166
0.810000 1.732167
0.800000 1.732169
0.790000 1.732172
0.780000 1.732175
0.770000 1.732178
0.760000 1.732181
0.750000 1.732186
0.740000 1.732190
0.730000 1.732196
0.720000 1.732202
0.710000 1.732209
0.700000 1.732217
0.690000 1.732226
0.680000 1.732237
0.670000 1.732248
0.660000 1.732262
0.650000 1.732276
0.640000 1.732293
0.630000 1.732311
0.620000 1.732331
0.610000 1.732354
0.600000 1.732378
0.590000 1.732405
0.580000 1.732434
0.570000 1.732466
0.560000 1.732499
0.550000 1.732535
0.540000 1.732572
0.530000 1.732609
0.520000 1.732647
0.510000 1.732683
0.500000 1.732715
0.490000 1.732742
0.480000 1.732759
0.470000 1.732764
0.460000 1.732749
0.450000 1.732708
0.440000 1.732633
0.430000 1.732512
0.420000 1.732332
0.410000 1.732076
0.400000 1.731723
0.390000 1.731249
0.380000 1.730624
0.370000 1.729815
0.360000 1.728780
0.350000 1.727474
0.340000 1.725843
0.330000 1.723828
0.320000 1.721363
0.310000 1.718376
0.300000 1.714790
0.290000 1.710524
0.280000 1.705492
0.270000 1.699609
0.260000 1.692789
0.250000 1.684949
0.240000 1.676009
0.230000 1.665896
0.220000 1.654545
0.210000 1.641899
0.200000 1.627910
0.190000 1.612542
0.180000 1.595769
0.170000 1.577574
0.160000 1.557951
0.150000 1.536903
0.140000 1.514443
0.130000 1.490596
0.120000 1.465396
0.110000 1.438893
0.100000 1.411156
0.090000 1.382279
0.080000 1.352389
0.070000 1.321668
0.060000 1.290373
0.050000 1.258892
0.040000 1.227828
0.030000 1.198157
0.020000 1.171489
0.010000 1.150395
0.000000 1.138357
